date,fiscal_year,product_code,customer_code,sold_quantity
2021-01-01,2021,A5419110208,90002002,10
2021-01-01,2021,A5519110301,90002002,12
2021-01-01,2021,A5519110302,90002002,12
2021-01-01,2021,A5519110303,90002002,15
2021-01-01,2021,A5519110304,90002002,16
2021-01-01,2021,A5520110305,90002002,12
2021-01-01,2021,A5520110306,90002002,10
2021-01-01,2021,A5520110307,90002002,17
2021-01-01,2021,A5520110308,90002002,7
2021-01-01,2021,A5620110401,90002002,4
2021-01-01,2021,A5620110402,90002002,14
2021-01-01,2021,A5621110403,90002002,16
2021-01-01,2021,A5621110404,90002002,14
2021-01-01,2021,A5621110405,90002002,14
2021-01-01,2021,A5621110406,90002002,10
2021-01-01,2021,A5621110407,90002002,8
2021-01-01,2021,A5621110408,90002002,3
2021-01-01,2021,A5721110501,90002002,14
2021-01-01,2021,A5721110502,90002002,9
2021-01-01,2021,A5721110503,90002002,14
2021-01-01,2021,A5721110504,90002002,12
2021-01-01,2021,A5721110505,90002002,9
2021-01-01,2021,A5721110506,90002002,3
2021-01-01,2021,A5820110101,90002002,9
2021-01-01,2021,A5820110102,90002002,10
2021-01-01,2021,A5820110103,90002002,6
2021-01-01,2021,A5820110104,90002002,28
2021-01-01,2021,A5820110105,90002002,14
2021-01-01,2021,A5820110106,90002002,8
2021-01-01,2021,A5820110107,90002002,27
2021-01-01,2021,A5821110108,90002002,22
2021-01-01,2021,A6018110101,90002002,3
2021-01-01,2021,A6018110102,90002002,2
2021-01-01,2021,A6018110103,90002002,1
2021-01-01,2021,A6018110104,90002002,4
2021-01-01,2021,A6018110105,90002002,4
2021-01-01,2021,A6018110106,90002002,4
2021-01-01,2021,A6019110107,90002002,2
2021-01-01,2021,A6019110108,90002002,5
2021-01-01,2021,A6119110201,90002002,2
2021-01-01,2021,A6119110202,90002002,4
2021-01-01,2021,A6119110203,90002002,4
2021-01-01,2021,A6119110204,90002002,6
2021-01-01,2021,A6120110205,90002002,2
2021-01-01,2021,A6120110206,90002002,3
2021-01-01,2021,A6218160101,90002002,266
2021-01-01,2021,A6218160102,90002002,849
2021-01-01,2021,A6219160103,90002002,414
2021-01-01,2021,A6319160201,90002002,944
2021-01-01,2021,A6319160202,90002002,765
2021-01-01,2021,A6319160203,90002002,784
2021-01-01,2021,A6419160301,90002002,1034
2021-01-01,2021,A6419160302,90002002,497
2021-01-01,2021,A6419160303,90002002,851
2021-01-01,2021,A6519160401,90002002,204
2021-01-01,2021,A6520160402,90002002,133
2021-01-01,2021,A6520160403,90002002,505
2021-01-01,2021,A6620160501,90002002,310
2021-01-01,2021,A6720160103,90002002,810
2021-01-01,2021,A6818160201,90002002,1014
2021-01-01,2021,A6818160202,90002002,1250
2021-01-01,2021,A6819160203,90002002,778
2021-01-01,2021,A7118160101,90002002,122
2021-01-01,2021,A7119160102,90002002,229
2021-01-01,2021,A7119160103,90002002,239
2021-01-01,2021,A7219160201,90002002,563
2021-01-01,2021,A7220160202,90002002,593
2021-01-01,2021,A7220160203,90002002,405
2021-01-01,2021,A7321160301,90002002,132
2021-01-01,2021,A7321160302,90002002,602
2021-01-01,2021,A7321160303,90002002,510
2021-02-01,2021,A0118150101,90002002,208
2021-02-01,2021,A0118150102,90002002,77
2021-02-01,2021,A0118150103,90002002,192
2021-02-01,2021,A0118150104,90002002,141
2021-02-01,2021,A0219150201,90002002,112
2021-02-01,2021,A0219150202,90002002,155
2021-02-01,2021,A0220150203,90002002,121
2021-02-01,2021,A0320150301,90002002,184
2021-02-01,2021,A0321150302,90002002,42
2021-02-01,2021,A0321150303,90002002,119
2021-02-01,2021,A0418150103,90002002,68
2021-02-01,2021,A0418150104,90002002,96
2021-02-01,2021,A0418150105,90002002,130
2021-02-01,2021,A0418150106,90002002,176
2021-02-01,2021,A0519150201,90002002,64
2021-02-01,2021,A0519150202,90002002,50
2021-02-01,2021,A0519150203,90002002,156
2021-02-01,2021,A0519150204,90002002,80
2021-02-01,2021,A0519150205,90002002,108
2021-02-01,2021,A0519150206,90002002,109
2021-02-01,2021,A0519150207,90002002,176
2021-02-01,2021,A0519150208,90002002,118
2021-02-01,2021,A0619150301,90002002,32
2021-02-01,2021,A0619150302,90002002,198
2021-02-01,2021,A0620150303,90002002,64
2021-02-01,2021,A0620150304,90002002,92
2021-02-01,2021,A0620150305,90002002,146
2021-02-01,2021,A0620150306,90002002,142
2021-02-01,2021,A0621150307,90002002,50
2021-02-01,2021,A0621150308,90002002,101
2021-02-01,2021,A0721150401,90002002,99
2021-02-01,2021,A0721150402,90002002,193
2021-02-01,2021,A0721150403,90002002,114
2021-02-01,2021,A0721150404,90002002,140
2021-02-01,2021,A0821150501,90002002,40
2021-02-01,2021,A0821150502,90002002,196
2021-02-01,2021,A0821150503,90002002,160
2021-02-01,2021,A0821150504,90002002,185
2021-02-01,2021,A0921150601,90002002,156
2021-02-01,2021,A1018150101,90002002,86
2021-02-01,2021,A1018150102,90002002,60
2021-02-01,2021,A1018150103,90002002,92
2021-02-01,2021,A1118150201,90002002,32
2021-02-01,2021,A1118150202,90002002,134
2021-02-01,2021,A1119150203,90002002,117
2021-02-01,2021,A1219150301,90002002,27
2021-02-01,2021,A1219150302,90002002,36
2021-02-01,2021,A1219150303,90002002,56
2021-02-01,2021,A1319150401,90002002,136
2021-02-01,2021,A1320150402,90002002,104
2021-02-01,2021,A1320150403,90002002,176
2021-02-01,2021,A1420150501,90002002,190
2021-02-01,2021,A1420150502,90002002,98
2021-02-01,2021,A1421150503,90002002,178
2021-02-01,2021,A1521150601,90002002,69
2021-02-01,2021,A1521150602,90002002,55
2021-02-01,2021,A1618150101,90002002,45
2021-02-01,2021,A1618150102,90002002,134
2021-02-01,2021,A1618150103,90002002,91
2021-02-01,2021,A1618150104,90002002,88
2021-02-01,2021,A1718150201,90002002,81
2021-02-01,2021,A1718150202,90002002,137
2021-02-01,2021,A1718150203,90002002,37
2021-02-01,2021,A1718150204,90002002,122
2021-02-01,2021,A1819150301,90002002,46
2021-02-01,2021,A1819150302,90002002,18
2021-02-01,2021,A1819150303,90002002,36
2021-02-01,2021,A1819150304,90002002,35
2021-02-01,2021,A1919150401,90002002,58
2021-02-01,2021,A1919150402,90002002,30
2021-02-01,2021,A1919150403,90002002,131
2021-02-01,2021,A1920150404,90002002,111
2021-02-01,2021,A2020150501,90002002,99
2021-02-01,2021,A2020150502,90002002,92
2021-02-01,2021,A2021150503,90002002,37
2021-02-01,2021,A2118150101,90002002,485
2021-02-01,2021,A2118150102,90002002,765
2021-02-01,2021,A2118150103,90002002,934
2021-02-01,2021,A2118150104,90002002,1005
2021-02-01,2021,A2118150105,90002002,963
2021-02-01,2021,A2118150106,90002002,374
2021-02-01,2021,A2218150201,90002002,1038
2021-02-01,2021,A2218150202,90002002,892
2021-02-01,2021,A2219150203,90002002,268
2021-02-01,2021,A2219150204,90002002,948
2021-02-01,2021,A2219150205,90002002,1015
2021-02-01,2021,A2219150206,90002002,372
2021-02-01,2021,A2319150301,90002002,693
2021-02-01,2021,A2319150302,90002002,743
2021-02-01,2021,A2319150303,90002002,730
2021-02-01,2021,A2319150304,90002002,1000
2021-02-01,2021,A2319150305,90002002,497
2021-02-01,2021,A2319150306,90002002,605
2021-02-01,2021,A2419150401,90002002,208
2021-02-01,2021,A2419150402,90002002,264
2021-02-01,2021,A2419150403,90002002,661
2021-02-01,2021,A2419150404,90002002,682
2021-02-01,2021,A2419150405,90002002,867
2021-02-01,2021,A2420150406,90002002,119
2021-02-01,2021,A2520150501,90002002,701
2021-02-01,2021,A2520150502,90002002,555
2021-02-01,2021,A2520150503,90002002,341
2021-02-01,2021,A2520150504,90002002,279
2021-02-01,2021,A2520150505,90002002,447
2021-02-01,2021,A2520150506,90002002,262
2021-02-01,2021,A2620150601,90002002,352
2021-02-01,2021,A2620150602,90002002,183
2021-02-01,2021,A2620150603,90002002,218
2021-02-01,2021,A2620150604,90002002,686
2021-02-01,2021,A2620150605,90002002,302
2021-02-01,2021,A2620150606,90002002,347
2021-02-01,2021,A2720150701,90002002,560
2021-02-01,2021,A2721150702,90002002,137
2021-02-01,2021,A2721150703,90002002,788
2021-02-01,2021,A2721150704,90002002,701
2021-02-01,2021,A2721150705,90002002,166
2021-02-01,2021,A2721150706,90002002,106
2021-02-01,2021,A2821150801,90002002,938
2021-02-01,2021,A2918150101,90002002,326
2021-02-01,2021,A2918150102,90002002,364
2021-02-01,2021,A2918150103,90002002,709
2021-02-01,2021,A2918150104,90002002,727
2021-02-01,2021,A2918150105,90002002,535
2021-02-01,2021,A2918150106,90002002,519
2021-02-01,2021,A3018150201,90002002,822
2021-02-01,2021,A3018150202,90002002,788
2021-02-01,2021,A3018150203,90002002,808
2021-02-01,2021,A3019150204,90002002,95
2021-02-01,2021,A3019150205,90002002,563
2021-02-01,2021,A3019150206,90002002,644
2021-02-01,2021,A3119150301,90002002,565
2021-02-01,2021,A3119150302,90002002,818
2021-02-01,2021,A3119150303,90002002,818
2021-02-01,2021,A3120150304,90002002,225
2021-02-01,2021,A3120150305,90002002,649
2021-02-01,2021,A3120150306,90002002,588
2021-02-01,2021,A3220150401,90002002,120
2021-02-01,2021,A3220150402,90002002,720
2021-02-01,2021,A3220150403,90002002,227
2021-02-01,2021,A3220150404,90002002,783
2021-02-01,2021,A3220150405,90002002,540
2021-02-01,2021,A3220150406,90002002,618
2021-02-01,2021,A3320150501,90002002,442
2021-02-01,2021,A3320150502,90002002,225
2021-02-01,2021,A3320150503,90002002,565
2021-02-01,2021,A3320150504,90002002,482
2021-02-01,2021,A3320150505,90002002,623
2021-02-01,2021,A3320150506,90002002,762
2021-02-01,2021,A3420150601,90002002,799
2021-02-01,2021,A3420150602,90002002,324
2021-02-01,2021,A3421150603,90002002,442
2021-02-01,2021,A3421150604,90002002,820
2021-02-01,2021,A3421150605,90002002,825
2021-02-01,2021,A3421150606,90002002,209
2021-02-01,2021,A3521150701,90002002,475
2021-02-01,2021,A3521150702,90002002,363
2021-02-01,2021,A3521150703,90002002,312
2021-02-01,2021,A3521150704,90002002,623
2021-02-01,2021,A3521150705,90002002,327
2021-02-01,2021,A3718150101,90002002,46
2021-02-01,2021,A3718150102,90002002,74
2021-02-01,2021,A3718150103,90002002,64
2021-02-01,2021,A3718150105,90002002,69
2021-02-01,2021,A3818150201,90002002,36
2021-02-01,2021,A3818150202,90002002,61
2021-02-01,2021,A3819150203,90002002,10
2021-02-01,2021,A3819150204,90002002,38
2021-02-01,2021,A3819150205,90002002,59
2021-02-01,2021,A3920150301,90002002,27
2021-02-01,2021,A3920150302,90002002,13
2021-02-01,2021,A3920150303,90002002,36
2021-02-01,2021,A3920150304,90002002,30
2021-02-01,2021,A3920150305,90002002,28
2021-02-01,2021,A4020150401,90002002,49
2021-02-01,2021,A4020150402,90002002,69
2021-02-01,2021,A4021150403,90002002,69
2021-02-01,2021,A4021150404,90002002,58
2021-02-01,2021,A4021150405,90002002,34
2021-02-01,2021,A4118110105,90002002,22
2021-02-01,2021,A4118110106,90002002,16
2021-02-01,2021,A4118110107,90002002,32
2021-02-01,2021,A4218110201,90002002,23
2021-02-01,2021,A4218110202,90002002,31
2021-02-01,2021,A4218110203,90002002,40
2021-02-01,2021,A4218110204,90002002,36
2021-02-01,2021,A4218110205,90002002,24
2021-02-01,2021,A4218110206,90002002,11
2021-02-01,2021,A4218110207,90002002,9
2021-02-01,2021,A4218110208,90002002,14
2021-02-01,2021,A4318110301,90002002,36
2021-02-01,2021,A4319110302,90002002,36
2021-02-01,2021,A4319110303,90002002,24
2021-02-01,2021,A4319110304,90002002,28
2021-02-01,2021,A4319110305,90002002,33
2021-02-01,2021,A4319110306,90002002,35
2021-02-01,2021,A4419110401,90002002,11
2021-02-01,2021,A4419110402,90002002,22
2021-02-01,2021,A4419110403,90002002,36
2021-02-01,2021,A4419110404,90002002,10
2021-02-01,2021,A4419110405,90002002,37
2021-02-01,2021,A4419110406,90002002,34
2021-02-01,2021,A4419110407,90002002,17
2021-02-01,2021,A4419110408,90002002,12
2021-02-01,2021,A4519110501,90002002,35
2021-02-01,2021,A4519110502,90002002,16
2021-02-01,2021,A4519110503,90002002,7
2021-02-01,2021,A4520110504,90002002,19
2021-02-01,2021,A4520110505,90002002,19
2021-02-01,2021,A4520110506,90002002,25
2021-02-01,2021,A4520110507,90002002,21
2021-02-01,2021,A4520110508,90002002,28
2021-02-01,2021,A4620110601,90002002,7
2021-02-01,2021,A4620110602,90002002,37
2021-02-01,2021,A4620110603,90002002,32
2021-02-01,2021,A4620110604,90002002,38
2021-02-01,2021,A4620110605,90002002,7
2021-02-01,2021,A4620110606,90002002,15
2021-02-01,2021,A4620110607,90002002,23
2021-02-01,2021,A4620110608,90002002,27
2021-02-01,2021,A4720110701,90002002,40
2021-02-01,2021,A4720110702,90002002,22
2021-02-01,2021,A4721110703,90002002,10
2021-02-01,2021,A4721110704,90002002,40
2021-02-01,2021,A4721110705,90002002,11
2021-02-01,2021,A4918110101,90002002,21
2021-02-01,2021,A4918110102,90002002,11
2021-02-01,2021,A4918110103,90002002,5
2021-02-01,2021,A4918110104,90002002,24
2021-02-01,2021,A5018110201,90002002,14
2021-02-01,2021,A5018110202,90002002,9
2021-02-01,2021,A5018110203,90002002,22
2021-02-01,2021,A5018110204,90002002,12
2021-02-01,2021,A5018110205,90002002,12
2021-02-01,2021,A5018110206,90002002,26
2021-02-01,2021,A5018110207,90002002,24
2021-02-01,2021,A5019110208,90002002,10
2021-02-01,2021,A5119110301,90002002,19
2021-02-01,2021,A5119110302,90002002,16
2021-02-01,2021,A5119110303,90002002,24
2021-02-01,2021,A5119110305,90002002,17
2021-02-01,2021,A5119110306,90002002,16
2021-02-01,2021,A5119110307,90002002,20
2021-02-01,2021,A5119110308,90002002,23
2021-02-01,2021,A5219110401,90002002,20
2021-02-01,2021,A5219110402,90002002,11
2021-02-01,2021,A5219110403,90002002,26
2021-02-01,2021,A5219110405,90002002,24
2021-02-01,2021,A5219110406,90002002,15
2021-02-01,2021,A5219110407,90002002,7
2021-02-01,2021,A5220110408,90002002,9
2021-02-01,2021,A5318110103,90002002,6
2021-02-01,2021,A5318110104,90002002,8
2021-02-01,2021,A5318110105,90002002,9
2021-02-01,2021,A5318110106,90002002,4
2021-02-01,2021,A5318110107,90002002,13
2021-02-01,2021,A5318110108,90002002,7
2021-02-01,2021,A5419110201,90002002,3
2021-02-01,2021,A5419110202,90002002,17
2021-02-01,2021,A5419110203,90002002,8
2021-02-01,2021,A5419110204,90002002,7
2021-02-01,2021,A5419110205,90002002,8
2021-02-01,2021,A5419110206,90002002,13
2021-02-01,2021,A5419110207,90002002,12
2021-02-01,2021,A5419110208,90002002,15
2021-02-01,2021,A5519110301,90002002,5
2021-02-01,2021,A5519110302,90002002,15
2021-02-01,2021,A5519110303,90002002,16
2021-02-01,2021,A5519110304,90002002,8
2021-02-01,2021,A5520110305,90002002,11
2021-02-01,2021,A5520110306,90002002,3
2021-02-01,2021,A5520110307,90002002,14
2021-02-01,2021,A5520110308,90002002,6
2021-02-01,2021,A5620110401,90002002,16
2021-02-01,2021,A5620110402,90002002,15
2021-02-01,2021,A5621110403,90002002,16
2021-02-01,2021,A5621110404,90002002,16
2021-02-01,2021,A5621110405,90002002,9
2021-02-01,2021,A5621110406,90002002,9
2021-02-01,2021,A5621110407,90002002,8
2021-02-01,2021,A5621110408,90002002,12
2021-02-01,2021,A5721110501,90002002,14
2021-02-01,2021,A5721110502,90002002,14
2021-02-01,2021,A5721110503,90002002,8
2021-02-01,2021,A5721110504,90002002,9
2021-02-01,2021,A5721110505,90002002,5
2021-02-01,2021,A5721110506,90002002,15
2021-02-01,2021,A5820110101,90002002,15
2021-02-01,2021,A5820110102,90002002,9
2021-02-01,2021,A5820110103,90002002,14
2021-02-01,2021,A5820110104,90002002,20
2021-02-01,2021,A5820110105,90002002,23
2021-02-01,2021,A5820110106,90002002,27
2021-02-01,2021,A5820110107,90002002,8
2021-02-01,2021,A5821110108,90002002,27
2021-02-01,2021,A6018110101,90002002,2
2021-02-01,2021,A6018110102,90002002,2
2021-02-01,2021,A6018110103,90002002,2
2021-02-01,2021,A6018110104,90002002,5
2021-02-01,2021,A6018110105,90002002,3
2021-02-01,2021,A6018110106,90002002,1
2021-02-01,2021,A6019110107,90002002,5
2021-02-01,2021,A6019110108,90002002,2
2021-02-01,2021,A6119110201,90002002,2
2021-02-01,2021,A6119110202,90002002,3
2021-02-01,2021,A6119110203,90002002,5
2021-02-01,2021,A6119110204,90002002,4
2021-02-01,2021,A6120110205,90002002,5
2021-02-01,2021,A6120110206,90002002,3
2021-02-01,2021,A6218160101,90002002,944
2021-02-01,2021,A6218160102,90002002,141
2021-02-01,2021,A6219160103,90002002,468
2021-02-01,2021,A6319160201,90002002,370
2021-02-01,2021,A6319160202,90002002,503
2021-02-01,2021,A6319160203,90002002,765
2021-02-01,2021,A6419160301,90002002,341
2021-02-01,2021,A6419160302,90002002,763
2021-02-01,2021,A6419160303,90002002,799
2021-02-01,2021,A6519160401,90002002,483
2021-02-01,2021,A6520160402,90002002,595
2021-02-01,2021,A6520160403,90002002,362
2021-02-01,2021,A6620160501,90002002,905
2021-02-01,2021,A6720160103,90002002,1281
2021-02-01,2021,A6818160201,90002002,1299
2021-02-01,2021,A6818160202,90002002,345
2021-02-01,2021,A6819160203,90002002,370
2021-02-01,2021,A7118160101,90002002,338
2021-02-01,2021,A7119160102,90002002,683
2021-02-01,2021,A7119160103,90002002,465
2021-02-01,2021,A7219160201,90002002,353
2021-02-01,2021,A7220160202,90002002,567
2021-02-01,2021,A7220160203,90002002,559
2021-02-01,2021,A7321160301,90002002,615
2021-02-01,2021,A7321160302,90002002,717
2021-02-01,2021,A7321160303,90002002,186
2021-04-01,2021,A0118150101,90002002,199
2021-04-01,2021,A0118150102,90002002,247
2021-04-01,2021,A0118150103,90002002,186
2021-04-01,2021,A0118150104,90002002,27
2021-04-01,2021,A0219150201,90002002,81
2021-04-01,2021,A0219150202,90002002,38
2021-04-01,2021,A0220150203,90002002,188
2021-04-01,2021,A0320150301,90002002,232
2021-04-01,2021,A0321150302,90002002,86
2021-04-01,2021,A0321150303,90002002,95
2021-04-01,2021,A0418150103,90002002,33
2021-04-01,2021,A0418150104,90002002,32
2021-04-01,2021,A0418150105,90002002,186
2021-04-01,2021,A0418150106,90002002,88
2021-04-01,2021,A0519150201,90002002,50
2021-04-01,2021,A0519150202,90002002,151
2021-04-01,2021,A0519150203,90002002,31
2021-04-01,2021,A0519150204,90002002,174
2021-04-01,2021,A0519150205,90002002,70
2021-04-01,2021,A0519150206,90002002,64
2021-04-01,2021,A0519150207,90002002,119
2021-04-01,2021,A0519150208,90002002,130
2021-04-01,2021,A0619150301,90002002,42
2021-04-01,2021,A0619150302,90002002,101
2021-04-01,2021,A0620150303,90002002,114
2021-04-01,2021,A0620150304,90002002,94
2021-04-01,2021,A0620150305,90002002,182
2021-04-01,2021,A0620150306,90002002,56
2021-04-01,2021,A0621150307,90002002,165
2021-04-01,2021,A0621150308,90002002,154
2021-04-01,2021,A0721150401,90002002,170
2021-04-01,2021,A0721150402,90002002,22
2021-04-01,2021,A0721150403,90002002,136
2021-04-01,2021,A0721150404,90002002,44
2021-04-01,2021,A0821150501,90002002,164
2021-04-01,2021,A0821150502,90002002,196
2021-04-01,2021,A0821150503,90002002,113
2021-04-01,2021,A0821150504,90002002,169
2021-04-01,2021,A0921150601,90002002,160
2021-04-01,2021,A1018150101,90002002,45
2021-04-01,2021,A1018150102,90002002,52
2021-04-01,2021,A1018150103,90002002,114
2021-04-01,2021,A1118150201,90002002,143
2021-04-01,2021,A1118150202,90002002,101
2021-04-01,2021,A1119150203,90002002,163
2021-04-01,2021,A1219150301,90002002,39
2021-04-01,2021,A1219150302,90002002,161
2021-04-01,2021,A1219150303,90002002,169
2021-04-01,2021,A1319150401,90002002,30
2021-04-01,2021,A1320150402,90002002,96
2021-04-01,2021,A1320150403,90002002,89
2021-04-01,2021,A1420150501,90002002,123
2021-04-01,2021,A1420150502,90002002,172
2021-04-01,2021,A1421150503,90002002,102
2021-04-01,2021,A1521150601,90002002,95
2021-04-01,2021,A1521150602,90002002,45
2021-04-01,2021,A1618150101,90002002,83
2021-04-01,2021,A1618150102,90002002,83
2021-04-01,2021,A1618150103,90002002,110
2021-04-01,2021,A1618150104,90002002,141
2021-04-01,2021,A1718150201,90002002,81
2021-04-01,2021,A1718150202,90002002,101
2021-04-01,2021,A1718150203,90002002,76
2021-04-01,2021,A1718150204,90002002,132
2021-04-01,2021,A1819150301,90002002,40
2021-04-01,2021,A1819150302,90002002,143
2021-04-01,2021,A1819150303,90002002,36
2021-04-01,2021,A1819150304,90002002,85
2021-04-01,2021,A1919150401,90002002,50
2021-04-01,2021,A1919150402,90002002,45
2021-04-01,2021,A1919150403,90002002,73
2021-04-01,2021,A1920150404,90002002,47
2021-04-01,2021,A2020150501,90002002,78
2021-04-01,2021,A2020150502,90002002,79
2021-04-01,2021,A2021150503,90002002,98
2021-04-01,2021,A2118150101,90002002,291
2021-04-01,2021,A2118150102,90002002,657
2021-04-01,2021,A2118150103,90002002,944
2021-04-01,2021,A2118150104,90002002,907
2021-04-01,2021,A2118150105,90002002,362
2021-04-01,2021,A2118150106,90002002,940
2021-04-01,2021,A2218150201,90002002,173
2021-04-01,2021,A2218150202,90002002,495
2021-04-01,2021,A2219150203,90002002,930
2021-04-01,2021,A2219150204,90002002,131
2021-04-01,2021,A2219150205,90002002,682
2021-04-01,2021,A2219150206,90002002,256
2021-04-01,2021,A2319150301,90002002,508
2021-04-01,2021,A2319150302,90002002,428
2021-04-01,2021,A2319150303,90002002,576
2021-04-01,2021,A2319150304,90002002,462
2021-04-01,2021,A2319150305,90002002,256
2021-04-01,2021,A2319150306,90002002,362
2021-04-01,2021,A2419150401,90002002,295
2021-04-01,2021,A2419150402,90002002,1025
2021-04-01,2021,A2419150403,90002002,262
2021-04-01,2021,A2419150404,90002002,449
2021-04-01,2021,A2419150405,90002002,745
2021-04-01,2021,A2420150406,90002002,851
2021-04-01,2021,A2520150501,90002002,470
2021-04-01,2021,A2520150502,90002002,204
2021-04-01,2021,A2520150503,90002002,376
2021-04-01,2021,A2520150504,90002002,911
2021-04-01,2021,A2520150505,90002002,788
2021-04-01,2021,A2520150506,90002002,597
2021-04-01,2021,A2620150601,90002002,206
2021-04-01,2021,A2620150602,90002002,343
2021-04-01,2021,A2620150603,90002002,428
2021-04-01,2021,A2620150604,90002002,572
2021-04-01,2021,A2620150605,90002002,266
2021-04-01,2021,A2620150606,90002002,327
2021-04-01,2021,A2720150701,90002002,239
2021-04-01,2021,A2721150702,90002002,370
2021-04-01,2021,A2721150703,90002002,782
2021-04-01,2021,A2721150704,90002002,156
2021-04-01,2021,A2721150705,90002002,599
2021-04-01,2021,A2721150706,90002002,229
2021-04-01,2021,A2821150801,90002002,283
2021-04-01,2021,A2918150101,90002002,561
2021-04-01,2021,A2918150102,90002002,130
2021-04-01,2021,A2918150103,90002002,648
2021-04-01,2021,A2918150104,90002002,699
2021-04-01,2021,A2918150105,90002002,730
2021-04-01,2021,A2918150106,90002002,428
2021-04-01,2021,A3018150201,90002002,815
2021-04-01,2021,A3018150202,90002002,667
2021-04-01,2021,A3018150203,90002002,385
2021-04-01,2021,A3019150204,90002002,544
2021-04-01,2021,A3019150205,90002002,377
2021-04-01,2021,A3019150206,90002002,320
2021-04-01,2021,A3119150301,90002002,208
2021-04-01,2021,A3119150302,90002002,577
2021-04-01,2021,A3119150303,90002002,296
2021-04-01,2021,A3120150304,90002002,419
2021-04-01,2021,A3120150305,90002002,357
2021-04-01,2021,A3120150306,90002002,444
2021-04-01,2021,A3220150401,90002002,171
2021-04-01,2021,A3220150402,90002002,396
2021-04-01,2021,A3220150403,90002002,787
2021-04-01,2021,A3220150404,90002002,759
2021-04-01,2021,A3220150405,90002002,401
2021-04-01,2021,A3220150406,90002002,813
2021-04-01,2021,A3320150501,90002002,442
2021-04-01,2021,A3320150502,90002002,818
2021-04-01,2021,A3320150503,90002002,188
2021-04-01,2021,A3320150504,90002002,834
2021-04-01,2021,A3320150505,90002002,257
2021-04-01,2021,A3320150506,90002002,815
2021-04-01,2021,A3420150601,90002002,852
2021-04-01,2021,A3420150602,90002002,387
2021-04-01,2021,A3421150603,90002002,391
2021-04-01,2021,A3421150604,90002002,107
2021-04-01,2021,A3421150605,90002002,685
2021-04-01,2021,A3421150606,90002002,317
2021-04-01,2021,A3521150701,90002002,239
2021-04-01,2021,A3521150702,90002002,171
2021-04-01,2021,A3521150703,90002002,480
2021-04-01,2021,A3521150704,90002002,655
2021-04-01,2021,A3521150705,90002002,852
2021-04-01,2021,A3718150101,90002002,20
2021-04-01,2021,A3718150102,90002002,13
2021-04-01,2021,A3718150103,90002002,79
2021-04-01,2021,A3718150105,90002002,63
2021-04-01,2021,A3818150201,90002002,62
2021-04-01,2021,A3818150202,90002002,51
2021-04-01,2021,A3819150203,90002002,70
2021-04-01,2021,A3819150204,90002002,63
2021-04-01,2021,A3819150205,90002002,39
2021-04-01,2021,A3920150301,90002002,65
2021-04-01,2021,A3920150302,90002002,42
2021-04-01,2021,A3920150303,90002002,88
2021-04-01,2021,A3920150304,90002002,42
2021-04-01,2021,A3920150305,90002002,86
2021-04-01,2021,A4020150401,90002002,62
2021-04-01,2021,A4020150402,90002002,20
2021-04-01,2021,A4021150403,90002002,70
2021-04-01,2021,A4021150404,90002002,14
2021-04-01,2021,A4021150405,90002002,25
2021-04-01,2021,A4118110105,90002002,15
2021-04-01,2021,A4118110106,90002002,38
2021-04-01,2021,A4118110107,90002002,17
2021-04-01,2021,A4218110201,90002002,12
2021-04-01,2021,A4218110202,90002002,30
2021-04-01,2021,A4218110203,90002002,13
2021-04-01,2021,A4218110204,90002002,33
2021-04-01,2021,A4218110205,90002002,36
2021-04-01,2021,A4218110206,90002002,22
2021-04-01,2021,A4218110207,90002002,30
2021-04-01,2021,A4218110208,90002002,33
2021-04-01,2021,A4318110301,90002002,10
2021-04-01,2021,A4319110302,90002002,25
2021-04-01,2021,A4319110303,90002002,27
2021-04-01,2021,A4319110304,90002002,18
2021-04-01,2021,A4319110305,90002002,26
2021-04-01,2021,A4319110306,90002002,19
2021-04-01,2021,A4419110401,90002002,24
2021-04-01,2021,A4419110402,90002002,10
2021-04-01,2021,A4419110403,90002002,26
2021-04-01,2021,A4419110404,90002002,18
2021-04-01,2021,A4419110405,90002002,22
2021-04-01,2021,A4419110406,90002002,17
2021-04-01,2021,A4419110407,90002002,28
2021-04-01,2021,A4419110408,90002002,26
2021-04-01,2021,A4519110501,90002002,30
2021-04-01,2021,A4519110502,90002002,27
2021-04-01,2021,A4519110503,90002002,32
2021-04-01,2021,A4520110504,90002002,19
2021-04-01,2021,A4520110505,90002002,25
2021-04-01,2021,A4520110506,90002002,8
2021-04-01,2021,A4520110507,90002002,23
2021-04-01,2021,A4520110508,90002002,13
2021-04-01,2021,A4620110601,90002002,30
2021-04-01,2021,A4620110602,90002002,10
2021-04-01,2021,A4620110603,90002002,21
2021-04-01,2021,A4620110604,90002002,11
2021-04-01,2021,A4620110605,90002002,26
2021-04-01,2021,A4620110606,90002002,36
2021-04-01,2021,A4620110607,90002002,30
2021-04-01,2021,A4620110608,90002002,32
2021-04-01,2021,A4720110701,90002002,38
2021-04-01,2021,A4720110702,90002002,34
2021-04-01,2021,A4721110703,90002002,16
2021-04-01,2021,A4721110704,90002002,7
2021-04-01,2021,A4721110705,90002002,16
2021-04-01,2021,A4918110101,90002002,11
2021-04-01,2021,A4918110102,90002002,19
2021-04-01,2021,A4918110103,90002002,28
2021-04-01,2021,A4918110104,90002002,29
2021-04-01,2021,A5018110201,90002002,6
